"8961";"Antecipação de Tutela / Tutela Específica"
"8986";"Erro de Procedimento"
"9024";"Revelia "
"9026";"Vícios Formais da Sentença"
"9047";"Efeitos"
"9050";"Preparo / Deserção"
"9051";"Desconfiguração de Justa Causa"
"9060";"Tempestividade"
"9098";"Cabimento"
"9160";"Levantamento de Valor"
"9163";"Constrição / Penhora / Avaliação / Indisponibilidade de Bens"
"9166";"Multa de 10%"
"9178";"Nulidade / Inexigibilidade do Título"
"9180";"Expropriação de Bens"
"9189";"Remição"
"9196";"Liminar "
"9258";"Honorários Periciais"
"9414";"Extinção da Execução"
"9418";"Concurso de Credores"
"9419";"Execução Previdenciária"
"9450";"Fraude à Execução"
"9453";"Imunidade de Execução"
"9484";"Sucessão"
"9493";"Capacidade Processual"
"9494";"Substituição da Parte"
"9517";"Causas Supervenientes à Sentença"
"9518";"Efeito Suspensivo / Impugnação / Embargos à Execução"
"9519";"Benefício de Ordem"
"9520";"Ato Atentatório à Dignidade da Justiça"
"9524";"Indenização do Prejuízo"
"9532";"Caução / Contracautela"
"9533";"Coligação"
"9534";"Transformação"
"9535";"Incorporação"
"9536";"Fusão"
"9537";"Cisão"
"9538";"Liquidação"
"9539";"Alteração de capital"
"9541";"Capacidade"
"9542";"Curadoria dos bens do ausente"
"9543";"Sucessão Provisória"
"9546";"Exclusão de associado"
"9547";"Fiscalização"
"9550";"Fusão"
"9551";"Eleições - Diretórios"
"9556";"Convolação de recuperação judicial em falência"
"9558";"Administração judicial"
"9559";"Classificação de créditos"
"9575";"Sustação de Protesto"
"9581";"Agêncie e Distribuição"
"9582";"Alienação Fiduciária"
"9583";"Arrendamento Rural"
"9584";"Arrendamento Mercantil"
"9585";"Cartão de Crédito"
"9586";"Comissão"
"9587";"Compra e Venda"
"9588";"Corretagem"
"9589";"Depósito"
"9590";"Doação"
"9591";"Empreitada"
"9592";"Fiança"
"9594";"Mandato"
"9595";"Troca ou Permuta"
"9596";"Prestação de Serviços"
"9597";"Seguro"
"9598";"Transação"
"9599";"Transporte de Coisas"
"9600";"Transporte de Pessoas"
"9601";"Estimatório"
"9602";"Comodato"
"9603";"Mútuo"
"9604";"Constituição de Renda"
"9606";"Compromisso"
"9607";"Contratos Bancários"
"9608";"Franquia"
"9609";"Locação de Móvel"
"9610";"Despejo para Uso Próprio"
"9611";"Despejo para Uso de Ascendentes e Descendentes"
"9612";"Despejo por Denúncia Vazia"
"9614";"Benfeitorias"
"9615";"Direito de Preferência"
"9618";"Conta de Participação"
"9619";"Simples"
"9620";"Nome Coletivo"
"9621";"Comandita Simples"
"9622";"Limitada"
"9623";"Anônima"
"9624";"Comandita por Ações"
"9625";"Cooperativa"
"9626";"Coligadas"
"9627";"Dependente de Autorização"
"9636";"Homicídio Simples"
"9637";"Homicídio Privilegiado"
"9638";"Homicídio Qualificado"
"9640";"Infanticídio"
"9642";"Leve"
"9643";"Seguida de Morte"
"9644";"Grave"
"9645";"Gravíssima"
"9646";"Privilegiada"
"9647";"Decorrente de Violência Doméstica"
"9650";"Perigo para a vida ou saúde de outrem (art. 132)"
"9651";"Abandono de incapaz (art. 133)"
"9652";"Omissão de socorro (art. 135)"
"9653";"Rixa (art. 137)"
"9656";"Calúnia"
"9657";"Difamação"
"9658";"Injúria"
"9660";"Constrangimento ilegal (art. 146)"
"9661";"Ameaça (art. 147)"
"9662";"Seqüestro e cárcere privado (art. 148)"
"9663";"Redução a condição análoga à de escravo (art. 149)"
"9665";"Violação de domicílio (art. 150)"
"9675";"Furto (art. 155)"
"9676";"Furto Qualificado (Art. 155, § 4o.)"
"9677";"Furto de coisa comum (art. 156)"
"9678";"Roubo (art. 157)"
"9679";"Extorsão (art. 158)"
"9680";"Extorsão mediante seqüestro (art. 159)"
"9682";"Alteração de limites (art. 161, caput)"
"9684";"Esbulho possessório (art. 161, § 1º, II)"
"9685";"Dano (art. 163)"
"9686";"Introdução ou abandono de animais em propriedade alheia (art. 164)"
"9688";"Alteração de local especialmente protegido (art. 166)"
"9689";"Apropriação indébita Previdenciária (art. 168-A e Lei 8.212/91)"
"9690";"Estelionato"
"9691";"Estelionato Majorado (art. 171, § 3º)"
"9692";"Outras fraudes"
"9694";"Receptação"
"9695";"Apropriação indébita (art. 168, caput)"
"9696";"Apropriação de Coisa Havida por Erro, Caso Fortuito ou Força da Natureza (art.169)"
"9697";"Furto Privilegiado"
"9698";"Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior"
"9699";"Roubo Majorado"
"9700";"Latrocínio"
"9702";"Extorsão mediante Sequestro Seguida de Lesão Corporal Grave"
"9704";"Dano Qualificado"
"9705";"Apropriação de Tesouro"
"9706";"Apropriação de Coisa Achada"
"9707";"Disposição de coisa alheia como própria"
"9708";"Alienação ou Oneração Fraudulenta de Coisa Própria"
"9714";"Abuso de Incapazes"
"9718";"""Emissão Irregular de Conhecimento de Depósito ou """"Warrant"""""""
"9719";"Receptação Qualificada"
"9721";"Violação de direito autoral"
"9724";"Atentado contra a liberdade de contrato de trabalho e boicotagem violenta (art. 198)"
"9726";"Paralisação de trabalho, seguida de violência ou perturbação da ordem (art. 200)"
"9728";"Invasão de estabelecimento industrial, comercial ou agrícola. Sabotagem (art. 202)"
"9729";"Frustração de direitos assegurados por lei trabalhista (art. 203)"
"9730";"Exercício de atividade com infração de decisão administrativa (art. 205)"
"9732";"Aliciamento de trabalhadores de um local para outro do território nacional (art. 207)"
"9735";"Destruição / Subração / Ocultação de Cadáver"
"9736";"Impedimento ou Perturbação de Cerimônia Funerária (Art. 209)"
"9739";"Ultraje / Impedimento ou Perturbação de Culto Religioso"
"9742";"Estupro "
"9743";"Atentado Violento ao Pudor"
"9744";"Atentado ao Pudor Mediante Fraude"
"9745";"Corrupção de Menores"
"9746";"Ultraje Público ao Pudor (Ato/Escrito Obsceno)"
"9747";"Mediação para Servir a Lascívia de Outrem "
"9749";"Assédio Sexual"
"9750";"Favorecimento da Prostituição"
"9751";"Casa de Prostituição"
"9754";"Tráfico Interno de Pessoas"
"9757";"Abandono Material"
"9758";"Abandono Intelectual"
"9759";"Entrega de Filho Menor a Pessoa Inidônea"
"9761";"Bigamia"
"9762";"Conhecimento Prévio de Impedimento"
"9764";"Simulação de Casamento"
"9765";"Simulação de Autoridade para Celebração de Casamento"
"9767";"Parto Suposto (Art. 242)"
"9768";"Registro de Nascimento Inexistente (Art. 241)"
"9769";"Sonegação do Estado de Filiação (Art. 243)"
"9771";"Induzimento a Fuga, Entrega Arbitrária ou Sonegação de Incapazes (Art. 248)"
"9772";"Subtração de Incapazes (Art. 249)"
"9774";"Incêndio"
"9776";"Uso de gás tóxico ou asfixiante "
"9780";"Difusão de doença ou praga (art. 259)"
"9782";"Atentado contra a segurança de transporte público"
"9783";"Arremesso de projétil"
"9784";"Atentado contra a segurança de serviços de utilidade pública (art. 265)"
"9785";"Interrupção /perturbação de serviços telegráficos/telefônicos (art. 266)"
"9787";"Emprego de Processo Proibido/Substância não permitida"
"9795";"Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios"
"9796";"Infração de Medida Sanitária Preventiva (Art. 268)"
"9797";"Omissão de Notificação de Doença (Art. 269)"
"9798";"Outras Substâncias Nocivas a Saúde Pública (Art. 278)"
"9800";"Fabrico / Fornecimento / Aquisição / Posse ou Transporte de Explosivos ou Gás Tóxico ou Asfixiante"
"9801";"Venda de Produtos ou Substância nas Condições dos Artigos 274 e 275 "
"9802";"Medicamento em Desacordo com Receita Médica"
"9804";"Quadrilha ou Bando (art. 288)"
"9805";"Incitação ao Crime"
"9806";"Apologia de Crime ou Criminoso"
"9808";"Moeda Falsa / Assimilados"
"9813";"Falsificação de documento público"
"9814";"Falsificação de documento particular (art. 298)"
"9815";"Falsidade ideológica (art. 299)"
"9817";"Certidão ou atestado ideologicamente falso (art. 301, caput)"
"9820";"Reprodução ou adulteração de selo ou peça filatélica (art. 303)"
"9821";"Uso de documento falso (art. 304)"
"9827";"Adulteração de Sinal Identificador de Veículo Automotor"
"9831";"Extravio, sonegação ou inutilização de livro ou documento (art. 314)"
"9832";"Emprego irregular de verbas ou rendas públicas (art. 315)"
"9835";"Corrupção passiva (art. 317)"
"9837";"Prevaricação"
"9840";"Violência arbitrária (art. 322)"
"9841";"Abandono de função (art. 323)"
"9842";"Exercício funcional ilegalmente antecipado ou prolongado (art. 324)"
"9844";"Violação do sigilo de proposta de concorrência (art. 326)"
"9846";"Modificação ou alteração não autorizada de sistema de informações (art. 313-B)"
"9849";"Contra Patente de Invenção"
"9855";"de Responsabilidade"
"9856";"Contra a Economia Popular"
"9857";"de Abuso de Autoridade"
"9859";"Tráfico de Drogas e Condutas Afins"
"9860";"Posse de Drogas para Consumo Pessoal"
"9861";"Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins "
"9862";"Indução, Instigação ou Auxílio ao Uso de Drogas"
"9863";"Oferecimento de Drogas para Consumo Conjunto"
"9864";"Associação para a Produção e Tráfico e Condutas Afins"
"9865";"Financiamento ou Custeio de Produção ou Tráfico de Drogas"
"9866";"Colaboração com Grupo, Organização ou Associação Destinados à Produção ou Tráfico de Drogas "
"9867";"Prescrição Culposa de Drogas"
"9868";"Condução de Embarcação ou Aeronave sob Efeito de Drogas"
"9869";"Responsabilidade Criminal por Danos Nucleares"
"9876";"Contra as Relações de Consumo"
"9877";"Representação caluniosa"
"9879";"Contra a Fauna"
"9880";"Contra a Flora"
"9881";"Da Poluição"
"9884";"Caça (Lei nº 5.197/67)"
"9887";"Pesca (Lei nº 5.197/67, Lei nº 7.643/87, Lei 7.679/88, DL 221/67)"
"9888";"""De """"Lavagem"""" ou Ocultação de Bens, Direitos ou Valores"""
"9889";"Contra as Telecomunicações"
"9890";"Previstos na Lei de Estrangeiros"
"9891";"De Tortura"
"9892";"De Trânsito"
"9893";"Do Sistema Nacional de Armas"
"9894";"De Imprensa"
"9895";"Estatuto da criança e do adolescente"
"9898";"Sigilo Telefônico"
"9899";"Da Lei de licitações"
"9900";"Da Lei de remoção de órgãos e tecidos"
"9901";"Praticados contra os índios e a cultura indígena"
"9903";"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública"
"9904";"Agrários"
"9906";"Eleitorais"
"9908";"Do Código Brasileiro de Telecomunicações"
"9909";"Estatuto do Idoso"
"9911";"Falimentares"
"9913";"Contra a Administração da Justiça - Lei da Ação de Alimentos "
"9914";"Contravenções Penais"
"9915";"Análogo a Crime Tentado"
"9916";"Análogo a Crime Culposo"
"9919";"Resistência (art. 329)"
"9920";"Tráfico de influência (art. 332)"
"9921";"Corrupção ativa (art. 333)"
"9924";"Subtração ou inutilização de livro ou documento (art. 337, caput)"
"9925";"Desobediência (art. 330)"
"9926";"Desacato (art. 331)"
"9930";"Corrupção Ativa em Transação Comercial Internacional"
"9931";"Tráfico de Influência em Transação Comercial Internacional"
"9934";"Denunciação caluniosa"
"9935";"Comunicação falsa de crime ou de contravenção"
"9937";"Falso testemunho ou falsa perícia"
"9939";"Exercício arbitrário das próprias razões"
"9941";"Favorecimento pessoal"
"9942";"Favorecimento real"
"9943";"Exercício arbitrário ou abuso de poder"
"9944";"Fuga de pessoa presa ou submetida a medida de segurança"
"9946";"Arrebatamento de preso"
"9947";"Motim de presos"
"9948";"Patrocínio infiel"
"9952";"Violência ou fraude em arrematação judicial"
"9953";"Desobediência a decisão judicial sobre perda ou suspensão de direitos"
"9957";"Inscrição de Despesas Não Empenhadas"
"9958";"Assunção de Obrigação no Último Ano do Mandato ou Legislatura"
"9959";"Ordenação de Despesa Não Autorizada"
"9961";"Não Cancelamento de Restos a Pagar"
"9965";"Abandono Material"
"9966";"Abandono Intelectual"
"9967";"Maus Tratos"
"9968";"Abuso Sexual"
"9969";"Exploração do Trabalho Infantil"
"9970";"Pobreza"
"9971";"Uso ou Tráfico de Drogas"
"9973";"Adoção Nacional"
"9974";"Adoção de Criança"
"9975";"Adoção de Adolescente"
"9977";"Entrada e Permanência de Menores"
"9978";"Viagem ao Exterior"
"9979";"Trabalho do adolescente"
"9984";"Em comum / De fato"
"9990";"Intervenção em Estado / Município"
"9994";"Indenização por Dano Ambiental"
"9995";"Erro Médico"
"9996";"Acidente de Trânsito"
"9999";"Declaração de Bagagem"
"10000";"Declaração de Trânsito Aduaneiro"
"10001";"Comercialização sem Restrições de Produtos Industrializados"
"10002";"Comercialização sem Restrições de Gêneros Alimentícios"
"10003";"Comercialização e/ou Utilização sem Restrições de Medicamentos"
"10004";"Funcionamento de Comércio de Derivados de Petróleo"
"10005";"Registro de Empresa"
"10006";"Funcionamento de Estabelecimentos Empresariais"
"10009";"Inquérito / Processo / Recurso Administrativo"
"10010";"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico"
"10012";"Dano ao Erário"
"10013";"Enriquecimento ilícito"
"10014";"Violação aos Princípios Administrativos"
"10016";"Inspeção Fitossanitária"
"10018";"Inspeção Sanitária de Origem Animal"
"10023";"Multas e demais Sanções"
"10024";"Interdição"
"10025";"Apreensão"
"10029";"Ensino Superior"
"10051";"Ensino Fundamental e Médio"
"10053";"Matrícula"
"10056";"Penalidades Disciplinares"
"10058";"Ensino Especial"
"10059";"Exame Supletivo"
"10061";"Transporte"
"10062";"Educação Pré-escolar"
"10063";"Educação Profissionalizante"
"10065";"Repasse de Verbas do SUS"
"10067";"Convênio Médico com o SUS"
"10070";"Ressarcimento ao SUS"
"10074";"Fornecimento de Gás"
"10075";"Energia Elétrica"
"10076";"Transporte Terrestre"
"10080";"Telefonia"
"10081";"Transporte Aquaviário"
"10083";"Tabelionatos, Registros, Cartórios"
"10085";"Água e/ou Esgoto"
"10086";"Recolhimento e Tratamento de Lixo"
"10090";"Locação / Permissão / Concessão / Autorização / Cessão de Uso"
"10092";"Taxa de Ocupação"
"10094";"Terras Devolutas"
"10095";"Águas Públicas"
"10096";"Bloqueio de Valores de Contas Públicas"
"10106";"Recursos Minerais"
"10108";"Patrimônio Histórico / Tombamento"
"10109";"Ordenação da Cidade / Plano Diretor"
"10111";"Revogação/Concessão de Licença Ambiental"
"10112";"Revogação/Anulação de multa ambiental"
"10113";"Flora"
"10114";"Fauna"
"10115";"Transgênicos"
"10116";"Agrotóxicos"
"10118";"Unidade de Conservação da Natureza"
"10121";"Desapropriação"
"10122";"Desapropriação por Utilidade Pública / DL 3.365/1941"
"10123";"Desapropriação por Interesse Social Comum / L 4.132/1962"
"10125";"Desapropriação Indireta"
"10126";"Retrocessão"
"10127";"Vistoria"
"10128";"Servidão Administrativa"
"10129";"Ocupação Temporária"
"10130";"Limitação Administrativa"
"10131";"Privatização"
"10132";"Restituição de área"
"10134";"Desapropriação de Imóvel Urbano"
"10135";"Requisição de Bem Particular"
"10183";"Apólices da Dívida Pública"
"10184";"Títulos da Dívida Pública"
"10188";"Remuneração"
"10189";"Afastamento"
"10190";"Processo Disciplinar / Sindicância"
"10191";"Aposentadoria"
"10192";"Promoção"
"10196";"Afastamento"
"10197";"Processo Disciplinar / Sindicância"
"10198";"Aposentadoria"
"10199";"Promoção"
"10202";"Afastamento do Cargo"
"10203";"Remuneração"
"10204";"Recondução"
"10205";"Prestação de Contas"
"10206";"Indisponibilidade de Bens"
"10209";"Remuneração"
"10210";"Recondução"
"10211";"Prestação de Contas"
"10212";"Indisponibilidade de Bens"
"10215";"Afastamento do Cargo"
"10217";"Prestação de Contas"
"10221";"Isonomia/Equivalência Salarial"
"10222";"Estabilidade"
"10223";"Enquadramento"
"10224";"Recondução"
"10225";"Acumulação de Cargos"
"10226";"Reintegração"
"10227";"Direito de Greve"
"10228";"Transferência"
"10229";"Remoção"
"10230";"Regime Previdenciário"
"10231";"Anistia Administrativa"
"10232";"Reversão"
"10233";"Redistribuição"
"10234";"Disponibilidade / Aproveitamento"
"10235";"Lotação"
"10236";"Promoção / Ascensão"
"10237";"Readaptação"
"10238";"Estágio Probatório"
"10239";"Nomeação"
"10240";"Posse e Exercício"
"10241";"Exoneração"
"10243";"Complementação de Benefício/Ferroviário"
"10244";"Assistência à Saúde"
"10245";"Assistência Pré-escolar"
"10246";"Auxílio-Natalidade"
"10248";"Auxílio-Funeral"
"10249";"Salário-Família"
"10251";"Provisória"
"10252";"Concessão"
"10253";"Restabelecimento"
"10255";"Invalidez Permanente"
"10256";"Compulsória"
"10257";"Voluntária"
"10259";"Dirigente Sindical"
"10260";"Licença Capacitação (Aperfeiçoamento Profissional)"
"10261";"Licença-Prêmio"
"10262";"Doença em Pessoa da Família"
"10263";"Tratamento da Própria Saúde"
"10264";"Gestante / Adotante / Paternidade"
"10265";"Interesse Particular"
"10266";"Serviço Militar"
"10267";"Atividade Política"
"10268";"Casamento"
"10269";"Luto"
"10270";"Amamentação"
"10272";"Alistamento / Serviço Eleitoral"
"10273";"Acompanhamento de Cônjuge ou Companheiro"
"10274";"Exercício em Outro Município"
"10275";"Licença por Acidente em Serviço"
"10277";"Averbação / Contagem de Tempo Especial"
"10278";"Averbação / Contagem Recíproca"
"10280";"Demissão ou Exoneração"
"10281";"Advertência"
"10282";"Suspensão"
"10283";"Responsabilidade Civil do Servidor Público / Indenização ao Erário"
"10287";"Jornada de Trabalho"
"10289";"Gratificações da Lei 8.112/1990"
"10290";"Gratificação de Incentivo"
"10291";"Adicional de Insalubridade"
"10292";"Adicional de Periculosidade"
"10293";"Adicional de Fronteira"
"10294";"Abono Pecuniário (Art. 78 Lei 8.112/1990)"
"10295";"Gratificação Incorporada / Quintos e Décimos / VPNI"
"10296";"Descontos Indevidos"
"10297";"Teto Salarial"
"10298";"Diárias e Outras Indenizações"
"10299";"Plano de Classificação de Cargos"
"10300";"Data Base"
"10301";"Férias"
"10302";"Adicional por Tempo de Serviço"
"10303";"Adicional de Horas Extras"
"10304";"Auxílio-Alimentação"
"10305";"Gratificações de Atividade"
"10306";"Auxílio-transporte"
"10307";"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)"
"10308";"Adicional de Serviço Noturno"
"10309";"Adicional de Produtividade"
"10310";"Gratificação Natalina/13º salário"
"10311";"Irredutibilidade de Vencimentos"
"10312";"Piso Salarial"
"10318";"Índice da URV Lei 8.880/1994"
"10323";"Inclusão de Dependente"
"10326";"Ingresso e Concurso"
"10327";"Curso de Formação"
"10328";"Reintegração"
"10329";"Estabilidade"
"10331";"Adidos, Agregados e Adjuntos"
"10334";"Promoção"
"10336";"Corpo Feminino"
"10338";"Gratificações e Adicionais"
"10339";"Férias"
"10340";"Indenizações Regulares"
"10341";"Isonomia"
"10342";"Reajuste de Remuneração, Soldo, Proventos ou Pensão"
"10349";"Reforma"
"10350";"Licenças"
"10351";"Agregação"
"10352";"Reserva Remunerada"
"10353";"Transferência ex-officio para reserva"
"10354";"Tempo de Serviço"
"10356";"Assistência Médico-Hospitalar"
"10357";"Licença Prêmio"
"10358";"Licenciamento"
"10360";"Concessão"
"10361";"Restabelecimento"
"10364";"Advertência / Repreensão"
"10365";"Impedimento / Detenção / Prisão"
"10366";"Licenciamento / Exclusão"
"10367";"Suspensão"
"10371";"Reserva de Vagas para Deficientes"
"10372";"Inscrição / Documentação"
"10373";"Limite de Idade"
"10375";"Prova de Títulos"
"10376";"Exame de Saúde e/ou Aptidão Física"
"10377";"Curso de Formação"
"10378";"Exame Psicotécnico / Psiquiátrico"
"10379";"Anulação e Correção de Provas / Questões"
"10380";"Escolaridade"
"10381";"Classificação e/ou Preterição"
"10382";"Anulação"
"10383";"Prazo de Validade"
"10384";"Condições Especiais para Prestação de Prova"
"10386";"Modalidade / Limite / Dispensa / Inexigibilidade"
"10387";"Habilitação / Registro Cadastral / Julgamento / Homologação"
"10388";"Edital"
"10389";"Revogação"
"10390";"Sanções Administrativas"
"10391";"Recursos Administrativos"
"10392";"Convênio"
"10393";"Adjudicação"
"10396";"Ambiental"
"10397";"Sanitárias"
"10401";"Taxa de Ocupação / Laudêmio / Foro"
"10402";"Cessão de créditos não-tributários"
"10410";"Contrato Temporário de Mão de Obra L 8.745/1993"
"10411";"Admissão / Permanência / Despedida"
"10413";"Quebra de Sigilo Bancário / Fiscal / Telefônico"
"10414";"Criação / Instalação / Prosseguimento / Encerramento"
"10418";"CNH - Carteira Nacional de Habilitação"
"10419";"Liberação de Veículo Apreendido"
"10420";"Licenciamento de Veículo"
"10422";"Pagamento Atrasado / Correção Monetária"
"10423";"Anulação"
"10424";"Suspensão"
"10425";"Rescisão"
"10426";"Prorrogação"
"10427";"Termo Aditivo"
"10428";"Penalidades"
"10429";"Execução Contratual"
"10430";"Equilíbrio Financeiro"
"10434";"Erro Médico"
"10435";"Acidente de Trânsito"
"10436";"Lei de Imprensa"
"10437";"Direito de Imagem"
"10438";"Dano Ambiental"
"10440";"Erro Médico"
"10441";"Acidente de Trânsito"
"10442";"Lei de Imprensa"
"10443";"Direito de Imagem"
"10445";"Esbulho / Turbação / Ameaça"
"10446";"Imissão"
"10447";"Aquisição"
"10449";"Perda da Propriedade"
"10450";"Adjudicação Compulsória"
"10451";"Divisão e Demarcação"
"10452";"Reivindicação"
"10453";"Retificação de Área de Imóvel"
"10454";"Alienação Judicial"
"10456";"Acessão"
"10457";"Usucapião Especial (Constitucional)"
"10458";"Usucapião Extraordinária"
"10459";"Usucapião Ordinária"
"10460";"Usucapião Especial Coletiva"
"10461";"Direito de Vizinhança"
"10462";"Condomínio"
"10464";"Administração"
"10465";"Alteração de Coisa Comum"
"10466";"Assembléia"
"10467";"Despesas Condominiais"
"10468";"Direitos / Deveres do Condômino"
"10469";"Vaga de garagem"
"10470";"Incorporação Imobiliária"
"10480";"Propriedade Resolúvel"
"10481";"Propriedade Fiduciária"
"10482";"Enfiteuse"
"10483";"Servidão"
"10484";"Usufruto"
"10485";"Superfície"
"10486";"Uso"
"10487";"Habitação"
"10489";"Rural - Agrícola/Pecuário"
"10490";"Industrial / Mercantil"
"10491";"Direitos e Títulos de Crédito"
"10492";"Veículos"
"10493";"Legal"
"10494";"Hipoteca"
"10495";"Anticrese"
"10496";"Promessa de Compra e Venda"
"10497";"Subsídios"
"10500";"Usucapião da L 6.969/1981"
"10501";"Crédito Rural"
"10503";"Erro Médico"
"10504";"Acidente de Trânsito"
"10505";"Variação Cambial"
"10508";"Maus Tratos"
"10509";"Exposição ou Abandono de Recém Nascido"
"10527";"Livros / Jornais / Periódicos"
"10528";"Entidades Sem Fins Lucrativos"
"10529";"Partidos Políticos"
"10530";"Imunidade Recíproca"
"10531";"ICMS / Incidência Sobre o Ativo Fixo"
"10534";"Taxa de Limpeza Pública"
"10535";"Taxa de Iluminação Pública"
"10536";"Taxa de Coleta de Lixo"
"10537";"Taxa de Prevenção e Combate a Incêndio"
"10538";"Taxa de Licenciamento de Estabelecimento"
"10539";"Capacidade Tributária"
"10540";"Competência Tributária"
"10543";"Depósito Judicial"
"10544";"Constitucionalidade do artigo 4º da LC 118/05"
"10548";"Decretação de Ofício"
"10549";"Arquivamento Administrativo - Crédito de Pequeno Valor"
"10550";"Despacho de Citação"
"10551";"Constitucionalidade do artigo 45 da Lei 8212/91"
"10556";"Exclusão - ICMS"
"10557";"Exclusão - IPI"
"10558";"Exclusão - Receitas Provenientes de Exportação"
"10560";"Quebra de Sigilo Bancário"
"10561";"PIS - Importação"
"10562";"COFINS - Importação"
"10563";"Compensação de Prejuízo"
"10565";"Contribuição Sindical Rural"
"10567";"Aposentadoria por Invalidez Acidentária"
"10573";"Prisão Civil"
"10582";"Rescisão / Resolução"
"10585";"Capitalização / Anatocismo"
"10586";"Limitação de Juros"
"10588";"Vícios de Construção"
"10590";"Resgate de Contribuição"
"10592";"Desconto em folha de pagamento"
"10595";"Multa"
"10598";"Cobrança indevida de ligações "
"10600";"Impedimento"
"10601";"Suspeição"
"10606";"Cerceamento de Defesa"
"10607";"Quebra do Sigilo Bancário"
"10608";"Quebra do Sigilo Fiscal"
"10609";"Quebra do Sigilo Telefônico"
"10610";"Trancamento"
"10631";"Desaforamento"
"10636";"Livramento condicional"
"10637";"Remição"
"10638";"Acumulação de Proventos"
"10640";"Prisão Decorrente de Sentença Condenatória"
"10646";"Inconstitucionalidade Material"
"10651";"Competência dos Juizados Especiais"
"10654";"Competência da Justiça Estadual"
"10655";"Honorários Advocatícios"
"10656";"Honorários Advocatícios em Execução Contra a Fazenda Pública"
"10658";"Custas"
"10659";"Suspeição"
"10662";"Abono de Permanência"
"10666";"Regularidade Formal"
"10667";"Gratificações Estaduais Específicas"
"10671";"Obrigação de Fazer / Não Fazer"
"10673";"Requisição de Pequeno Valor - RPV"
"10676";"Imissão na Posse"
"10677";"Busca e Apreensão"
"10678";"Sequestro de Verbas Públicas"
"10679";"Fracionamento"
"10680";"Crédito Complementar"
"10681";"Aposentadoria / Pensão Especial"
"10683";"Exceção de Pré-executividade"
"10684";"Juros"
"10685";"Correção Monetária"
"10686";"Multa Cominatória / Astreintes"
"10687";"Taxa SELIC"
"10690";"IPMF - Imposto Provisório sobre Movimentação Financeira"
"10691";"Questão Prejudicial"
"10706";"Gratificações Municipais Específicas"
"10732";"Verba de Representação"
"10737";"Adequação da Ação / Procedimento"
"10860";"Depositário Infiel"
"10863";"Legitimidade para propositura de Ação Civil Pública"
"10864";"Crimes Hediondos"
"10865";"Cerceamento de Defesa"
"10866";"Ausência de Publicidade"
"10867";"Ausência de Fundamentação"
"10880";"Execução Provisória"
"10891";"Habeas Corpus - Cabimento"
"10894";"Abuso de Poder"
"10897";"Competência dos Juizados Especiais"
"10898";"Competência da Justiça Federal"
"10899";"Competência da Justiça Estadual"
"10900";"Competência por Prerrogativa de Função"
"10901";"Competência por Prerrogativa de Função"
"10902";"Excesso de prazo para instrução / julgamento"
"10904";"Prisão Domiciliar / Especial"
"10906";"Regressão de Regime"
"10907";"Transferência de Preso"
"10908";"Execução Penal Provisória - Cabimento"
"10909";"Imunidade em razão de função, ofício ou profissão"
"10910";"Transferência de Unidade"
"10913";"Indisponibilidade / Seqüestro de Bens"
"10914";"Busca e Apreensão de Bens"
"10917";"Aborto provocado pela gestante ou com o seu consentimento"
"10918";"Aborto provocado por terceiro"
"10919";"Aborto qualificado"
"10925";"Provas"
"10926";"Prova Ilícita"
"10928";"Competência do Órgão Fiscalizador"
"10931";"Criação"
"10932";"Desmembramento"
"10935";"Desclassificação"
"10936";"Guarda com genitor ou responsável no exterior"
"10938";"Citação"
"10939";"Intimação / Notificação"
"10940";"depoimento"
"10941";"Viagem Nacional"
"10945";"Expurgos Inflacionários / Planos Econômicos"
"10948";"Violência Doméstica contra a Mulher"
"10949";"Violência Doméstica Contra a Mulher"
"10950";"Crime / Contravenção contra Criança / Adolescente"
"10951";"Crime / Contravenção contra Idoso"
"10952";"Fato Atípico"
"10956";"Repasse de Duodécimos"
"10957";"Repasse de Verbas Públicas"
"10958";"Crédito Suplementar"
"10982";"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção"
"10983";"Lavagem ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção"
"10999";"Conversão em Agravo Retido"
"11000";"Cobrança de Aluguéis - Sem despejo"
"11048";"Competência da Justiça Militar dos Estados"
"11054";"Menagem"
"11056";"Competência da Justiça Militar Estadual"
"11058";"Cassação de licença para direção de veículo motorizado"
"11062";"Proibição de frequentar determinados locais"
"11063";"Suspensão do exercício do posto, graduação, cargo ou função"
"11065";"Requerimento da Parte"
"11069";"Crime Culposo"
"11071";"Crime Tentado"
"11087";"Suspensão Condicional da Pena"
"11089";"Abolitio criminis"
"11092";"Inabilitação para o exercício de Função Pública"
"11098";"Suspensão do pátrio poder, tutela ou curatela"
"11100";"Anistia"
"11104";"Reabilitação"
"11105";"Ressarcimento do Dano"
"11106";"Estado de Necessidade"
"11108";"Estrito Cumprimento do Dever Legal"
